"","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","disturbance_type","comparison_type","disturbance_av","control_av","dist_var","control_var","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","above_below","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","aridity","Functional_group_size","body_length","body_width","min_length","max_length","av_length","min_width","max_width","av_width","control_SD","dist_SD","Article","Did.the.study.consist.of.both.temporal.and.spatial.comparisons.","Did.the.study.use.randomization.","Did.the.study.avoid.confounding.factors.","Can.study.determine.causality.","Validity","study_year","yi","vi","sei","e_n","inv_n_tilda","sqrt_inv_n_tilda"
"14","Homet_2021a","Homet_2021a_2","alpha diversity","richness",FALSE,"Mesofauna",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",1.86,3.18,0.48,0.48,"SE",43,43,NA,NA,NA,NA,0,"aboveground",-30,-30,0,0,36.568749,-5.53564,"temperate seasonal forest","deciduous",FALSE,300,1033,NA,0.320887621,"mesofauna","mesofauna",NA,0.2,2,1.1,0.1,2,1.05,3.14757049166496,3.14757049166496,"Homet et al. 2021","Partially","No","Yes","Yes","Low validity",2021,-0.536304709066976,0.0893812033492761,0.298966893400049,86,0.0465116279069767,0.215665546406877
"15","Homet_2021a","Homet_2021a_2","alpha diversity","richness",FALSE,"Mesofauna",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",2.52,3.18,0.42,0.42,"SE",43,43,NA,NA,NA,NA,0,"aboveground",-30,-30,92,92,36.568749,-5.53564,"temperate seasonal forest","deciduous",FALSE,300,1033,NA,0.320887621,"mesofauna","mesofauna",NA,0.2,2,1.1,0.1,2,1.05,2.75412418020684,2.75412418020684,"Homet et al. 2021","Partially","No","Yes","Yes","Low validity",2021,-0.232622295268754,0.0452217080020569,0.212653963052789,86,0.0465116279069767,0.215665546406877
"16","Homet_2021a","Homet_2021a_2","alpha diversity","richness",FALSE,"Mesofauna",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",10.2,9.78,0.42,0.42,"SE",43,43,NA,NA,NA,NA,0,"aboveground",-30,-30,274,274,36.568749,-5.53564,"temperate seasonal forest","deciduous",FALSE,300,1033,NA,0.320887621,"mesofauna","mesofauna",NA,0.2,2,1.1,0.1,2,1.05,2.75412418020684,2.75412418020684,"Homet et al. 2021","Partially","No","Yes","Yes","Low validity",2021,0.0420482362434994,0.00353975631251188,0.0594958512210043,86,0.0465116279069767,0.215665546406877
"17","Homet_2021a","Homet_2021a_2","alpha diversity","richness",FALSE,"Mesofauna",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",9.78,9.12,0.6,0.6,"SE",43,43,NA,NA,NA,NA,0,"aboveground",-30,-30,594,594,36.568749,-5.53564,"temperate seasonal forest","deciduous",FALSE,300,1033,NA,0.320887621,"mesofauna","mesofauna",NA,0.2,2,1.1,0.1,2,1.05,3.9344631145812,3.9344631145812,"Homet et al. 2021","Partially","No","Yes","Yes","Low validity",2021,0.069869679960486,0.00809203970970272,0.0899557652944085,86,0.0465116279069767,0.215665546406877
"18","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","fishers alpha",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",2.41,2.34,NA,NA,NA,4,4,FALSE,">0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.11245901639344,1.20760822426553,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,0.0294758181329537,0.119274483556782,0.345361381102147,8,0.5,0.707106781186548
"19","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.22,1.85,NA,NA,NA,4,4,FALSE,">0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.879508196721311,0.611320345893754,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-0.416334780345068,0.119274483556782,0.345361381102147,8,0.5,0.707106781186548
"20","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","simpsons index",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",12,15,0.6,0.8,"SE",4,4,TRUE,"<0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.6,1.2,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-0.22314355131421,0.00534444444444445,0.0731057073315377,8,0.5,0.707106781186548
"21","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","fishers alpha",FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",3.43,3.65,NA,NA,NA,4,4,FALSE,">0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,1.73524590163934,1.71871212001277,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-0.0621669064165516,0.119274483556782,0.345361381102147,8,0.5,0.707106781186548
"22","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","shannon wiener",FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",1.33,1.99,NA,NA,NA,4,4,TRUE,"<0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,0.946065573770492,0.666439393474338,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-0.402955696502739,0.119274483556782,0.345361381102147,8,0.5,0.707106781186548
"23","Lindberg_2002a","Lindberg_2002a_1","alpha diversity","simpsons index",FALSE,"Oribatida",NA,NA,"tullgren funnel","drought","undisturbed vs disturbed",20,26,1.7,0.6,"SE",4,4,TRUE,"<0.05",NA,100,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Oribatida","Acari",0.2,1.8,1,0.097692066,2.133966827,1.115829446,1.2,3.4,"Lindberg et al. 2002","Partially","Yes","Yes","Yes","Medium validity",2002,-0.262364264467491,0.00775754437869822,0.0880769230769231,8,0.5,0.707106781186548
"24","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",10.96062992,13.95275591,0.94488189,1.637795276,"SE",4,4,TRUE,"<0.05",0.028,7854,10,"belowground",-70,-35,2190,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,3.275590552,1.88976378,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.241367290707274,0.0212100431740533,0.145636682103285,8,0.5,0.707106781186548
"25","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",11.49606299,14.74015748,0.62992126,0.881889764,"SE",4,4,TRUE,"<0.05",0.018,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.763779528,1.25984252,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.248570942498719,0.00658195588666285,0.081129254197625,8,0.5,0.707106781186548
"26","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",17.29133858,15.52755906,0.818897638,0.598425197,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.196850394,1.637795276,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.107589266997612,0.00372815638602746,0.0610586307251273,8,0.5,0.707106781186548
"27","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",12,14.96062992,0.913385827,0.440944882,"SE",4,4,TRUE,"<0.05",0.028,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.881889764,1.826771654,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.22051542882373,0.00666226520710911,0.0816227003174307,8,0.5,0.707106781186548
"28","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",13.54330709,14.74015748,0.472440945,0.881889764,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,365,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.763779528,0.94488189,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.0846830869586711,0.00479639038791029,0.0692559772720759,8,0.5,0.707106781186548
"29","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",14.23622047,15.52755906,1.480314961,0.598425197,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,730,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,1.196850394,2.960629922,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.0868269946963208,0.0122976161096967,0.110894617135804,8,0.5,0.707106781186548
"30","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",13.73228346,14.96062992,0.913385827,0.440944882,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,1095,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.881889764,1.826771654,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.0856725609339652,0.0052927785312845,0.0727514847359454,8,0.5,0.707106781186548
"31","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.22,1.85,0.36,0.05,"SE",4,4,TRUE,"<0.05",0.008,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.1,0.72,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.416334780345068,0.0878038275642814,0.296317106432081,8,0.5,0.707106781186548
"32","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.86,1.81,0.08,0.07,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.14,0.16,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.0272496424473755,0.0033456056868263,0.0578412109730277,8,0.5,0.707106781186548
"33","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.45,1.76,0.11,0.05,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.1,0.22,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.193750252617577,0.00656212995400989,0.0810069747244636,8,0.5,0.707106781186548
"34","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.48,1.85,0.16,0.05,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,365,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.1,0.32,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.22314355131421,0.012417823228634,0.111435287178856,8,0.5,0.707106781186548
"35","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.27,1.81,0.19,0.07,"SE",4,4,TRUE,"<0.05",0.02,7854,10,"belowground",-70,-35,NA,730,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.14,0.38,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.354309944807234,0.0238777256041127,0.154524190999703,8,0.5,0.707106781186548
"36","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","shannon wiener",FALSE,"Collembola",NA,"fungivore","tullgren funnel","drought","undisturbed vs disturbed",1.49,1.76,0.13,0.05,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,1095,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Collembola","Collembola",0.5,7,3.75,0.147379273,1.982891236,1.065135254,0.1,0.26,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.166537689092693,0.00841934616386128,0.0917569951767236,8,0.5,0.707106781186548
"37","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",7.763239875,10.68535826,0.741433022,0.828660436,"SE",4,4,TRUE,"<0.05",0.006,7854,10,"belowground",-70,-35,2190,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1.657320872,1.482866044,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.319474660728458,0.0151354838301747,0.123026354209879,8,0.5,0.707106781186548
"38","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",7.021806854,8.722741433,0.654205607,0.479750779,"SE",4,4,TRUE,"<0.1",0.089,7854,10,"belowground",-70,-35,2555,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,0.959501558,1.308411214,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.216913001501624,0.0117052206591514,0.108190668077942,8,0.5,0.707106781186548
"39","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",6.498442368,8.722741433,0.654205607,0.697819315,"SE",4,4,TRUE,"<0.05",0.033,7854,10,"belowground",-70,-35,2920,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,1.39563863,1.308411214,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.294371060538716,0.0165346786086723,0.128587241235949,8,0.5,0.707106781186548
"40","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",6.542056075,9.333333333,0.828660436,0.30529595,"SE",4,4,TRUE,"<0.05",0.011,7854,10,"belowground",-70,-35,3285,NA,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,0.6105919,1.657320872,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,-0.355340720854167,0.0171144068791098,0.130822042787558,8,0.5,0.707106781186548
"41","Lindberg_2006a","Lindberg_2006a_1","alpha diversity","richness",FALSE,"Mesostigmata",NA,"predator","tullgren funnel","drought","undisturbed vs disturbed",9.551401869,8.722741433,0.261682243,0.479750779,"SE",4,4,FALSE,NA,NA,7854,10,"belowground",-70,-35,NA,365,56.55,13.21666667,"boreal forest","coniferous",TRUE,506.25,1150,7.5,2.167902126,"mesofauna","Mesostigmata","Mesostigmata",0.3,1.5,0.9,0.2,4,2.1,0.959501558,0.523364486,"Lindberg and Bengtsson, 2006","Partially","Yes","Yes","Yes","Medium validity",2006,0.0907543632543301,0.00377560987293137,0.061445991512314,8,0.5,0.707106781186548
